student_id,age,gender,previous_grade,attendance_rate,assignments_completed,test_scores_avg,days_absent_last_term,late_arrivals,disciplinary_incidents,parent_education_level,family_income_level,has_internet_access,is_dropout,Class
882,15,0,67.18807347727514,59.00513516431094,60.04704283170441,75.91206773330461,7,3,2,2,1,0,0,Non-Dropout
883,11,0,73.59640890865994,20.462009973473236,89.79715833070597,64.76749589967699,4,2,0,2,2,1,0,Non-Dropout
884,17,0,49.867174512150065,24.140054714062693,91.68243412064749,61.044770567025665,3,4,0,5,4,1,0,Non-Dropout
885,19,1,68.79123836366003,59.115720724723296,54.72553287757322,58.70781262540187,4,2,1,2,2,1,0,Non-Dropout
886,14,1,58.26496131869215,39.741304952201375,80.71546228769526,48.11498605181042,2,5,1,3,2,1,0,Non-Dropout
887,16,1,84.82188163814006,95.74334674525004,82.23650208227811,79.48072821573372,7,5,1,3,5,1,0,Non-Dropout
888,19,1,48.280618955305584,80.36288213619736,92.75466535941143,54.096656785522676,6,3,1,3,3,1,0,Non-Dropout
889,11,0,49.962255956539195,32.323254240032576,29.371255990282435,82.43564326705612,5,2,0,1,2,0,1,Dropout
890,17,1,59.606446729447846,43.092982154827084,100.0,44.10442704255267,4,1,0,3,5,0,0,Non-Dropout
891,11,1,51.11534427479242,99.80280986173679,87.17148143318006,57.62042518140296,7,0,1,3,3,1,0,Non-Dropout
892,13,0,61.634284805196316,78.86318111397662,41.74035951160907,94.47249883898952,5,6,0,3,3,1,0,Non-Dropout
893,10,0,57.0817174082643,100.0,66.80495334637207,68.51933467769736,6,3,0,3,2,1,0,Non-Dropout
894,14,0,66.32618566552719,97.38021536705766,90.94592403030586,57.641797143286624,2,1,1,4,3,0,0,Non-Dropout
895,18,0,80.12108041736231,51.9895859205348,43.07232632061162,55.57870118373317,4,2,0,5,2,1,0,Non-Dropout
896,10,0,66.06919408526412,92.63936131337111,46.88618903138851,51.95908920392787,7,3,1,1,2,1,0,Non-Dropout
897,18,1,67.43531841224716,86.2570213219342,70.46520079781149,71.80545459719795,3,1,3,4,1,0,0,Non-Dropout
898,17,0,49.1401609578185,35.765580914740795,59.09407241581589,78.47894673656566,4,3,1,2,2,0,0,Non-Dropout
899,15,1,62.989106692773056,47.760433415429276,76.27165284245419,68.76945862199103,4,0,1,2,5,1,0,Non-Dropout
900,16,1,58.67368292585904,100.0,90.5739449441902,64.11173768633262,5,3,1,2,4,0,0,Non-Dropout
901,12,0,75.22461445460728,56.447195241325225,76.80605352423927,74.02353064635648,2,3,2,3,3,1,0,Non-Dropout
902,10,1,53.53149525195954,83.23042232666202,69.7425325330968,43.93162842806465,6,6,0,3,2,1,0,Non-Dropout
903,14,1,52.0901661123315,71.18698503624223,90.68857880373554,70.67123102326796,5,4,1,4,1,1,0,Non-Dropout
904,11,0,69.76143795721023,78.67447903755343,67.37749363515319,71.51981530563857,4,3,1,2,3,0,0,Non-Dropout
905,14,1,94.70154581559409,72.51003863787496,51.356557326655,69.01029546865055,4,1,1,4,2,0,0,Non-Dropout
906,17,1,62.36077064038005,94.30374585886364,98.88204472563928,56.67155774907999,4,3,0,5,3,1,0,Non-Dropout
907,18,1,67.52312609345748,93.77981688705849,9.533380942192885,53.3743520887735,6,3,0,1,5,0,0,Non-Dropout
908,11,0,79.22032772532178,77.35849135148557,71.60074887596232,45.4875678241658,5,7,2,1,4,1,0,Non-Dropout
909,12,0,72.64855847922908,56.91053912793956,60.91439529749992,87.05872358628807,2,2,1,2,5,0,0,Non-Dropout
910,12,0,72.74719220573296,63.62422318102375,46.92485757202741,64.16484030699966,4,5,0,5,4,0,0,Non-Dropout
911,10,1,63.57211322122993,43.4816060639138,77.4645187800214,58.64305576376205,8,4,0,4,1,0,0,Non-Dropout
912,17,0,63.863972258326086,68.31141396480945,81.49281581347495,57.18155183944836,7,1,1,2,1,1,0,Non-Dropout
913,15,1,53.672771934102066,39.67149599112161,49.274528612691526,50.652607373482724,10,1,1,1,3,1,1,Dropout
914,17,0,72.29559881452074,79.37694399424812,35.10066844237817,56.964440979867454,4,2,0,2,3,1,0,Non-Dropout
915,18,1,71.95331644997964,80.91996457315672,37.35091800118968,83.16844507219758,4,7,0,4,2,1,0,Non-Dropout
916,14,0,75.75746791540703,95.10503923303861,100.0,73.72566907674492,2,3,0,1,1,0,0,Non-Dropout
917,12,0,57.67843294169982,50.59828413504337,100.0,77.42740113660355,2,2,0,3,3,1,0,Non-Dropout
918,14,1,77.45201599067909,51.956093978309156,70.73876103485236,79.38929610552631,5,3,0,3,1,1,0,Non-Dropout
919,14,0,82.00002182221905,100.0,35.710665495966595,97.99745200553123,5,0,1,2,3,1,0,Non-Dropout
920,14,1,46.790628225856096,47.62539074096334,66.36622380218515,65.41580273274914,5,7,2,3,1,1,0,Non-Dropout
921,12,0,60.54691130963891,100.0,14.983177691326226,58.58018102830942,8,4,1,3,1,1,0,Non-Dropout
922,19,0,82.62535372941258,56.522057669586495,77.86696365458677,71.55765912170679,5,2,1,1,3,0,0,Non-Dropout
923,13,1,55.25666450220672,56.66183407839518,45.148468945090485,74.7301491337388,9,3,1,4,3,1,0,Non-Dropout
924,18,1,72.93143790775011,91.85619691427483,39.74500386018135,64.48931256843039,6,1,1,2,3,0,0,Non-Dropout
925,19,1,65.12864003003646,85.9878305739546,94.44082417003573,51.5905372189514,5,5,0,2,1,0,0,Non-Dropout
926,18,0,69.96318982135263,100.0,66.14385567439464,67.78995164188501,7,5,2,3,2,1,0,Non-Dropout
927,11,1,65.58584454038316,37.17391695539573,91.64199130115146,73.16735499237029,2,4,1,1,1,0,0,Non-Dropout
928,17,0,76.19256476846408,85.67270855610167,100.0,70.21082261324108,3,5,0,4,5,1,0,Non-Dropout
929,17,1,49.67724296204183,74.08052891393038,67.76470929094432,37.43541046353606,6,3,0,5,4,1,0,Non-Dropout
930,16,1,51.300151338165705,53.46543891132082,69.87104446919537,41.148657507354,2,3,1,3,3,1,0,Non-Dropout
931,17,1,86.96770325400286,100.0,96.4568301994898,75.75176421911564,4,2,3,2,2,1,0,Non-Dropout
932,12,1,96.50544919977978,79.70699597766182,56.530555651536055,59.415337492281395,3,8,1,4,2,0,0,Non-Dropout
933,15,1,64.91870842060456,73.74301785254849,98.86584144763569,98.36858874128495,7,2,0,2,4,1,0,Non-Dropout
934,10,1,90.72899063227564,84.08012451187702,19.418911781180043,85.11741098831106,6,2,3,2,3,1,0,Non-Dropout
935,16,0,53.423380294797155,40.4329146577447,61.12977355330445,45.978050739823686,4,4,2,5,1,1,0,Non-Dropout
936,10,1,57.02621174771064,50.02787949157947,74.68107555840344,80.39772925894765,5,1,1,3,3,1,0,Non-Dropout
937,18,0,86.86231267618058,68.34757686258095,39.87497139436566,89.00865305308342,7,3,1,2,4,0,0,Non-Dropout
938,10,1,77.06159792935037,81.3280336158857,79.2384737474022,58.320895509818,7,1,2,2,3,1,0,Non-Dropout
939,10,1,89.09640646898387,100.0,74.30519929964214,63.707335688191186,1,1,0,3,1,1,0,Non-Dropout
940,16,1,72.02833653588507,57.30157541601892,51.695187242142524,56.779444272308055,5,2,1,3,3,1,0,Non-Dropout
941,11,0,49.81180885228587,52.73417360670611,50.73880727031424,48.16015341616814,4,4,0,2,3,1,0,Non-Dropout
942,14,0,68.35366036254015,85.02852733507012,48.198962605547806,88.65466920602951,6,3,0,1,3,0,0,Non-Dropout
943,17,1,83.03003807702015,72.28203979268946,30.836787596939892,26.15039258686224,6,2,1,2,3,1,0,Non-Dropout
944,17,0,63.00897196030742,36.57451203886772,100.0,54.88128240013779,6,2,1,3,4,1,0,Non-Dropout
945,12,1,60.703497222414214,56.632490532343276,64.7403059072286,58.66310996032023,7,2,1,2,1,1,0,Non-Dropout
946,16,1,72.25780104446184,71.36464026503842,36.176598201982095,67.3578193340524,8,0,1,4,2,1,0,Non-Dropout
947,12,0,56.607406016822075,71.91592980577174,66.94225294534722,46.40455620023698,3,3,1,2,2,0,0,Non-Dropout
948,15,0,69.43250724670251,76.79716545666463,75.99716715397858,85.32401581127537,6,2,1,2,2,1,0,Non-Dropout
949,15,0,65.95252197007186,48.993608799066465,49.5481777879007,37.46150445485357,2,4,1,2,3,0,0,Non-Dropout
950,12,0,57.643783088773695,72.3797050896199,60.88316491642042,37.6809125373001,2,5,1,2,3,1,0,Non-Dropout
951,16,1,79.71105847801121,93.94156753955767,100.0,65.87079664865101,1,3,0,2,2,1,0,Non-Dropout
952,12,0,74.68981908426161,17.247313985656874,40.804695497447184,45.69570376630011,5,4,1,1,3,0,1,Dropout
953,17,0,59.69494123570061,69.3522001672153,55.45948848771911,68.11636930656131,5,1,1,2,2,1,0,Non-Dropout
954,19,1,64.7755810258989,41.76058524570451,19.864501299134446,53.89859455338716,4,3,0,3,5,1,0,Non-Dropout
955,13,0,60.93086600228244,74.35536622477325,100.0,77.1109328609098,4,2,1,2,1,1,0,Non-Dropout
956,10,0,55.420285411355714,44.90430215789164,86.45391402384934,51.08197091312541,3,1,0,5,2,1,0,Non-Dropout
957,13,0,39.525954913894466,77.68149069806114,68.76087131579678,86.66826158429414,3,1,3,1,5,1,0,Non-Dropout
958,16,0,57.742583834658916,100.0,52.048247587868055,74.44111271705931,5,3,0,2,5,1,0,Non-Dropout
959,13,1,55.63958752526566,55.410817555912075,50.79976912391335,53.62857059478122,5,8,3,2,4,0,0,Non-Dropout
960,15,1,66.72336061753039,58.311181310111856,63.2729672915624,74.36369606949098,2,2,1,4,1,0,0,Non-Dropout
961,18,0,71.61048202292369,65.60297301134398,82.40375139102132,67.19023913912677,3,2,1,2,4,0,0,Non-Dropout
962,10,0,52.96722995295673,81.37364306458925,43.410425831733754,76.78265788274862,5,2,0,3,1,1,0,Non-Dropout
963,14,1,70.60246042590508,54.6190745774782,58.422079901151285,73.99165495697487,2,2,0,1,1,0,0,Non-Dropout
964,16,0,50.65631325699988,67.39577689089492,91.43151467279526,70.3893029417057,8,3,2,1,1,0,0,Non-Dropout
965,10,0,63.12061226542317,61.6101950927968,100.0,65.96978081148822,1,4,1,1,3,0,0,Non-Dropout
966,13,0,55.9637134900875,65.66945010527277,83.58813978004233,78.56710982792984,2,1,0,1,3,0,0,Non-Dropout
967,15,0,76.19260457118565,81.60822644725556,53.444360163662196,82.55894887220195,10,1,0,2,2,1,0,Non-Dropout
968,11,0,66.75159649991897,86.02127659136441,66.12473943239098,67.04850501348349,7,2,0,3,3,1,0,Non-Dropout
969,19,0,63.34748111252331,45.46398706368058,80.3071783469105,74.09222849627913,2,3,1,4,2,1,0,Non-Dropout
970,14,0,55.62125359827672,81.5301619532595,62.71315955859065,79.0588731805614,4,3,2,3,5,0,0,Non-Dropout
971,19,0,60.06738037435191,100.0,87.79587207693038,89.1039054037705,4,6,0,1,2,1,0,Non-Dropout
972,10,0,92.43591218489077,100.0,51.748860154337535,86.48185180969743,3,2,0,3,3,1,0,Non-Dropout
973,15,1,57.48373818916181,62.16284761860308,100.0,80.44785268818748,6,5,1,3,1,1,0,Non-Dropout
974,15,1,72.19110376394725,77.63807057461068,67.81221033992848,58.78816336309882,4,1,2,2,1,1,0,Non-Dropout
975,13,1,63.31030524668467,74.32843468552632,54.222142373349755,45.306885217732685,4,4,0,1,3,1,0,Non-Dropout
976,17,0,71.76237971861056,84.18909437937378,84.79012504871818,73.38945634088671,5,5,0,1,2,0,0,Non-Dropout
977,13,0,77.55463809039858,66.55570830168816,45.52135220563786,73.27590527179255,6,1,2,2,5,1,0,Non-Dropout
978,17,1,59.69032260018385,69.6170032852108,73.69797564506939,59.04586715025168,6,4,2,4,1,0,0,Non-Dropout
979,17,0,75.64660139667684,60.383520980389676,100.0,44.98627932375071,7,2,0,1,5,1,0,Non-Dropout
980,14,1,100.0,96.90877157032803,39.58650287404356,89.83690269131647,5,4,0,1,1,0,0,Non-Dropout
981,13,0,73.51309991287557,81.2194242782543,99.78447922120137,71.3839087766886,2,2,2,2,3,0,0,Non-Dropout
982,11,1,89.20372196899694,81.37112096931159,37.723844552767694,46.876309299623124,9,4,2,2,4,0,0,Non-Dropout
983,12,1,72.21569000159921,99.36758291569681,90.51188137651049,63.09530759887799,7,1,3,5,2,0,0,Non-Dropout
984,12,1,51.020575667037406,99.66346389730059,46.33411899439766,44.844727332037834,4,6,0,3,3,1,0,Non-Dropout
985,13,0,69.13540995879475,95.88996065403786,99.79556304555031,75.2267635182477,4,2,1,4,2,0,0,Non-Dropout
986,13,1,60.04424305685104,99.0632816422414,55.59766800319169,92.7512222386454,0,7,3,2,2,1,0,Non-Dropout
987,19,0,56.060889540236396,100.0,61.0871172995055,62.20965466375246,9,5,0,5,1,0,0,Non-Dropout
988,14,0,63.91122184396571,55.66761718875864,46.53896490574715,63.61271379628573,6,2,0,3,2,1,0,Non-Dropout
989,13,0,62.678748819068716,69.02643873910151,9.700320609294238,60.85569745841755,6,2,0,2,4,1,0,Non-Dropout
990,19,0,49.10112641310708,89.17896665580105,41.44144898204344,61.634052194052515,4,4,1,4,3,1,0,Non-Dropout
991,17,0,100.0,57.28940846709132,27.886387961979082,53.361120181896155,4,4,1,4,4,1,0,Non-Dropout
992,15,0,77.11806371708295,67.73491190979541,18.9528580148339,85.73064289998855,6,5,1,2,2,0,0,Non-Dropout
993,15,0,68.66585368763172,78.88834442288953,77.34849620715578,67.92542002548122,7,1,2,4,1,1,0,Non-Dropout
994,17,1,66.34820166876459,70.39728930580894,100.0,65.95074363326017,6,1,1,2,5,1,0,Non-Dropout
995,16,1,83.03522929432845,76.32037498686394,100.0,61.60919666819867,4,2,2,3,5,0,0,Non-Dropout
996,19,1,96.1335554346424,52.09216556230186,40.93506780130318,45.90655319179611,7,3,2,2,4,1,1,Dropout
997,19,0,75.27628058018861,74.24490584632272,67.25206826992621,79.07573240303847,3,3,0,3,3,1,0,Non-Dropout
998,17,0,66.8178905717648,77.6804813236169,99.11968312065417,86.34438024784737,6,6,1,4,3,1,0,Non-Dropout
999,11,0,87.08966107966425,100.0,37.210008857002244,37.07798241556455,2,3,1,2,4,1,0,Non-Dropout
1000,18,0,67.13538864403792,69.62741118234996,100.0,75.64170795398599,6,0,1,4,2,1,0,Non-Dropout
1001,10,1,71.52972214437652,61.99472458488984,100.0,77.93676128206594,5,4,1,3,3,0,0,Non-Dropout
1002,17,0,80.01516380047757,89.25888118902907,21.34717452541522,84.26307778698751,4,4,1,4,2,0,0,Non-Dropout
1003,13,1,59.2028129318861,11.505021237330475,11.097940492554109,83.08197832985789,3,3,1,2,1,1,1,Dropout
1004,13,0,33.86248403891154,68.65303089110759,59.99377158367631,100.0,4,7,0,1,4,1,0,Non-Dropout
1005,14,1,58.47379662004972,64.72573076574882,93.45187092432666,71.00390934624576,9,6,0,3,3,1,0,Non-Dropout
1006,17,0,76.59501394069079,80.2184331361341,32.00682172198129,79.89017284666846,2,2,1,4,2,1,0,Non-Dropout
1007,14,1,75.53826346577267,99.92452508681251,19.042364753313237,65.18648371415843,3,2,1,1,1,1,0,Non-Dropout
1008,17,0,85.14005164118902,100.0,71.60917117853226,52.957477355089175,5,5,7,3,1,1,0,Non-Dropout
1009,19,1,59.047534491957315,79.93895372504691,85.81898272666027,75.62410162453897,3,2,2,2,3,0,0,Non-Dropout
1010,10,0,88.71387864420146,43.96632577111845,52.99541945222782,79.90691001364698,4,0,0,5,5,0,0,Non-Dropout
1011,19,1,67.77601745677941,64.71626787317605,55.03864872136232,70.12677457884105,6,1,0,4,2,1,0,Non-Dropout
1012,18,1,74.0661974384552,66.90899750114947,85.66720563336638,40.096321509188996,11,4,0,1,2,0,0,Non-Dropout
1013,15,0,78.55419137441459,82.34430851604267,48.25198180887415,43.265652180235264,6,2,1,2,3,1,0,Non-Dropout
1014,12,1,44.27501559659454,76.12493080320861,50.12833835024108,76.50942498199369,3,3,2,4,4,0,0,Non-Dropout
1015,17,0,49.92654211059613,61.23403744327344,76.93217265882757,59.51394322637874,4,3,3,3,4,1,0,Non-Dropout
1016,18,0,49.42864224399131,49.96703116167062,79.72494863711032,70.34139939381782,7,10,0,5,3,0,0,Non-Dropout
1017,15,0,81.08325777273228,57.62846200713816,64.40185437707629,72.24036827021959,1,3,2,2,2,0,0,Non-Dropout
1018,16,1,60.418150823911574,56.89306232868933,100.0,63.28374590408725,5,3,1,4,1,1,0,Non-Dropout
1019,10,1,95.41372959987078,100.0,88.74432564334288,61.158736243339234,4,2,0,1,1,0,0,Non-Dropout
1020,14,0,65.05063962338389,59.60682787386745,61.22655283735034,63.045995583246054,3,1,1,3,5,0,0,Non-Dropout
1021,14,0,42.929392278777485,76.20272111432514,37.73224266964072,73.87235363613553,9,3,1,5,2,0,0,Non-Dropout
1022,19,1,54.91373733942224,94.36882816695189,94.78556530591324,72.19996925500212,4,1,0,3,1,0,0,Non-Dropout
1023,13,1,66.7606454482899,78.89796572865303,95.66189801020485,53.015381040842335,1,0,2,1,1,0,0,Non-Dropout
1024,15,1,72.72784796290219,53.27994718109533,67.52434318279867,64.77745963205523,5,4,1,3,1,1,0,Non-Dropout
1025,16,0,50.2274340787644,94.70170055598574,76.92205103476044,49.08939671002071,8,4,1,2,2,0,0,Non-Dropout
1026,18,0,73.52721157709406,82.08374239406744,87.53108856987527,72.71533626370419,7,2,1,3,4,0,0,Non-Dropout
1027,10,0,77.53314135568935,31.29024528291417,100.0,58.01686675508624,3,4,3,2,5,1,0,Non-Dropout
1028,15,0,55.385786006670045,99.9144287198856,92.1814873640374,75.79658192973908,3,2,2,2,3,1,0,Non-Dropout
1029,16,0,94.53735818088721,92.46759406206705,81.12543994753547,61.393562209595295,4,2,0,2,2,0,0,Non-Dropout
1030,12,1,57.01011464974165,81.77000972860498,93.24374268319049,82.16009038446452,9,4,0,1,1,0,0,Non-Dropout
1031,17,0,50.00182888676685,100.0,98.77809249016858,84.99589674320931,3,2,1,2,2,1,0,Non-Dropout
1032,14,1,42.06166227910189,92.00935407025118,76.76798593639845,71.66302010275143,7,2,1,4,3,0,0,Non-Dropout
1033,18,1,83.30961048038245,97.55883617545754,92.93823171727794,59.49135080887425,8,5,2,4,5,0,0,Non-Dropout
1034,14,0,65.34324316018855,95.72803181437064,53.0922786377459,50.94054211409907,8,1,1,3,2,0,0,Non-Dropout
1035,18,1,57.810710158034155,90.14087981488032,95.88164431329244,79.42448137940568,3,5,1,1,1,0,0,Non-Dropout
1036,19,0,42.88792346852259,39.18234307725703,53.300058262200494,64.00709881291493,1,2,1,4,5,1,0,Non-Dropout
1037,13,1,59.16123614649555,41.57065484132761,44.79172059688286,65.72225013537634,2,5,2,4,5,1,0,Non-Dropout
1038,18,0,100.0,92.01680965685736,66.77893300631663,59.17395058975162,2,2,1,1,4,0,0,Non-Dropout
1039,14,0,32.83268744358324,99.6330147815026,36.4560497535278,44.25809671115309,3,1,0,2,4,1,0,Non-Dropout
1040,19,1,55.52512398451175,60.89653204863163,55.08746088697118,81.11724527911355,2,5,1,3,4,1,0,Non-Dropout
1041,18,0,91.89175955063315,52.724743124679755,79.46184541641477,63.72928264048699,8,4,1,4,1,0,0,Non-Dropout
1042,12,1,83.73459570604284,80.2530027358703,76.94810487441933,37.06625490130263,8,3,2,3,2,0,0,Non-Dropout
1043,13,0,56.440614975780775,45.95890486154755,85.9889641375336,62.92957103255666,3,5,0,2,4,1,0,Non-Dropout
1044,18,0,68.0539264540296,71.62204311752353,86.37507836548626,44.67959197334004,6,2,0,2,4,1,0,Non-Dropout
1045,19,0,71.94406107041614,67.89787052969464,79.35525634475063,73.8556792383988,4,4,1,2,2,1,0,Non-Dropout
1046,15,1,67.007578727109,70.51086593996855,48.708788142918436,71.79504865179403,10,3,0,1,3,1,0,Non-Dropout
1047,11,1,91.76675314413764,100.0,93.08174726363637,87.62381957950248,6,6,1,4,1,1,0,Non-Dropout
1048,16,0,70.0963130818693,62.320170830785344,67.25955850890047,42.851234741774476,4,5,3,1,4,1,0,Non-Dropout
1049,11,1,82.03274436444556,76.06817387890217,76.00678306908867,86.55812208830028,7,3,1,3,2,1,0,Non-Dropout
1050,11,0,67.72398153643424,48.75687596461521,72.60267867319193,72.79002121252832,2,3,0,1,1,0,0,Non-Dropout
1051,10,1,34.51416780910302,93.80748073831573,100.0,44.49630243613018,2,4,1,2,4,0,0,Non-Dropout
1052,12,1,47.11380869965275,71.4082895178617,40.128124104063545,92.40526267148825,8,2,3,1,1,1,1,Dropout
1053,15,0,50.22683226040963,98.5661649055553,61.42190717861767,63.13311244838085,2,3,1,3,2,1,0,Non-Dropout
1054,17,0,61.26071214085991,25.85785773515206,83.2838635676197,47.131479123183794,5,4,1,5,1,0,0,Non-Dropout
1055,18,0,96.17621358521586,73.83738037396556,70.54771477306119,80.59374612866904,9,3,1,3,2,1,0,Non-Dropout
1056,16,0,70.43617194313177,77.6425507131315,57.88254271529351,48.66640349554629,5,4,0,2,5,0,0,Non-Dropout
1057,13,0,63.41317846902852,93.23046555810984,22.049081013612266,82.34331647736568,5,5,2,5,3,0,0,Non-Dropout
1058,15,1,83.57836994233472,62.16002429537407,62.82674122380037,62.12065299359984,5,5,1,2,5,1,0,Non-Dropout
1059,14,1,43.221744867473774,90.7364962878232,79.06061311533921,59.76165423930175,4,3,0,2,2,1,0,Non-Dropout
1060,17,0,57.65457244777642,64.45128970942808,83.58787103243918,45.47538289193984,5,0,1,3,4,1,0,Non-Dropout
1061,10,0,55.44007019089939,76.87514357808375,65.79814466786095,49.346139925612476,5,2,2,5,5,1,0,Non-Dropout
1062,10,0,70.97062339202208,93.43903114509952,74.44941779636132,67.4069790881243,10,2,1,4,1,0,0,Non-Dropout
1063,15,1,78.43754438530951,56.40460961346881,41.41291240954344,40.41199002253727,8,4,0,2,5,1,0,Non-Dropout
1064,19,0,72.07228328040844,89.81169341461784,79.73507401472315,75.33837956630876,2,7,0,2,4,1,0,Non-Dropout
1065,11,0,72.30974724828367,81.69805143972047,70.2359573109028,57.127792114810056,6,3,0,2,3,0,0,Non-Dropout
1066,14,1,59.58336321173081,68.32651738052127,74.13023361596835,59.054165317677615,6,3,0,3,3,1,0,Non-Dropout
1067,10,1,69.8113978717421,61.63586809261378,64.51389739633568,73.74747306445211,3,4,0,2,2,1,0,Non-Dropout
1068,16,1,52.40243193829415,32.98342264398399,75.32057485377256,61.938909928478544,9,4,4,4,3,0,1,Dropout
1069,10,1,75.11208402511699,73.39468087282101,85.8652979912786,83.45864393618614,2,4,0,3,3,1,0,Non-Dropout
1070,13,0,57.49095493005019,68.35996655331469,76.38645894595571,34.24467139374276,5,3,1,2,3,0,0,Non-Dropout
1071,18,1,48.17735659549439,87.78263517371164,24.427885225762132,77.00678404370613,2,1,0,1,2,0,0,Non-Dropout
1072,10,1,65.56729153748128,85.75995932098002,76.90413620552583,65.3613341188499,5,5,1,2,3,0,0,Non-Dropout
1073,13,0,36.30325753482968,96.40234608722807,60.30332012917472,55.131778029358216,3,0,1,2,1,1,0,Non-Dropout
1074,15,0,87.1155510799401,97.13458568038807,52.29513937789398,79.23486689844127,1,3,2,3,1,0,0,Non-Dropout
1075,15,0,76.95648495367548,100.0,100.0,73.80235655186165,7,4,0,3,1,1,0,Non-Dropout
1076,17,1,70.05454775371703,85.27319937741568,46.687121749984215,68.4250888592649,6,4,0,2,3,1,0,Non-Dropout
